"isTs"	"is1stLast"	"prevCol"	"del.t"	"condName"
FALSE	"e"	NA	0	"GSM457773"
FALSE	"e"	NA	0	"GSM457775"
FALSE	"e"	NA	0	"GSM459755"
FALSE	"e"	NA	0	"GSM459758"
FALSE	"e"	NA	0	"GSM459759"
FALSE	"e"	NA	0	"GSM459760"
FALSE	"e"	NA	0	"GSM460266"
FALSE	"e"	NA	0	"GSM460267"
FALSE	"e"	NA	0	"GSM460268"
FALSE	"e"	NA	0	"GSM460269"
FALSE	"e"	NA	0	"GSM460270"
FALSE	"e"	NA	0	"GSM460271"
FALSE	"e"	NA	0	"GSM460272"
FALSE	"e"	NA	0	"GSM460273"
FALSE	"e"	NA	0	"GSM460274"
FALSE	"e"	NA	0	"GSM460275"
FALSE	"e"	NA	0	"GSM460276"
FALSE	"e"	NA	0	"GSM460277"
FALSE	"e"	NA	0	"GSM460278"
FALSE	"e"	NA	0	"GSM460279"
FALSE	"e"	NA	0	"GSM469895"
FALSE	"e"	NA	0	"GSM469896"
FALSE	"e"	NA	0	"GSM469897"
FALSE	"e"	NA	0	"GSM469898"
FALSE	"e"	NA	0	"GSM469899"
FALSE	"e"	NA	0	"GSM469900"
FALSE	"e"	NA	0	"GSM470049"
FALSE	"e"	NA	0	"GSM470050"
FALSE	"e"	NA	0	"GSM470051"
FALSE	"e"	NA	0	"GSM470052"
FALSE	"e"	NA	0	"GSM470053"
FALSE	"e"	NA	0	"GSM470054"
FALSE	"e"	NA	0	"GSM470055"
FALSE	"e"	NA	0	"GSM470056"
FALSE	"e"	NA	0	"GSM486534"
FALSE	"e"	NA	0	"GSM486535"
FALSE	"e"	NA	0	"GSM486537"
FALSE	"e"	NA	0	"GSM486538"
FALSE	"e"	NA	0	"GSM486539"
FALSE	"e"	NA	0	"GSM486540"
FALSE	"e"	NA	0	"GSM486541"
FALSE	"e"	NA	0	"GSM486542"
FALSE	"e"	NA	0	"GSM486543"
FALSE	"e"	NA	0	"GSM486545"
FALSE	"e"	NA	0	"GSM486546"
FALSE	"e"	NA	0	"GSM486547"
FALSE	"e"	NA	0	"GSM486548"
FALSE	"e"	NA	0	"GSM486549"
FALSE	"e"	NA	0	"GSM487699"
FALSE	"e"	NA	0	"GSM487700"
FALSE	"e"	NA	0	"GSM487701"
FALSE	"e"	NA	0	"GSM487702"
FALSE	"e"	NA	0	"GSM487703"
FALSE	"e"	NA	0	"GSM487704"
FALSE	"e"	NA	0	"GSM502522"
FALSE	"e"	NA	0	"GSM502523"
FALSE	"e"	NA	0	"GSM502524"
FALSE	"e"	NA	0	"GSM502525"
FALSE	"e"	NA	0	"GSM509831"
FALSE	"e"	NA	0	"GSM509832"
FALSE	"e"	NA	0	"GSM509833"
FALSE	"e"	NA	0	"GSM509834"
FALSE	"e"	NA	0	"GSM509835"
FALSE	"e"	NA	0	"GSM509836"
FALSE	"e"	NA	0	"GSM516819"
FALSE	"e"	NA	0	"GSM516821"
FALSE	"e"	NA	0	"GSM516823"
FALSE	"e"	NA	0	"GSM536874"
FALSE	"e"	NA	0	"GSM536875"
FALSE	"e"	NA	0	"GSM536878"
FALSE	"e"	NA	0	"GSM536879"
FALSE	"e"	NA	0	"GSM538768"
FALSE	"e"	NA	0	"GSM538769"
FALSE	"e"	NA	0	"GSM538770"
FALSE	"e"	NA	0	"GSM538771"
FALSE	"e"	NA	0	"GSM538772"
FALSE	"e"	NA	0	"GSM538773"
FALSE	"e"	NA	0	"GSM538774"
FALSE	"e"	NA	0	"GSM538775"
FALSE	"e"	NA	0	"GSM538776"
FALSE	"e"	NA	0	"GSM538777"
FALSE	"e"	NA	0	"GSM538778"
FALSE	"e"	NA	0	"GSM538779"
FALSE	"e"	NA	0	"GSM538780"
FALSE	"e"	NA	0	"GSM538781"
FALSE	"e"	NA	0	"GSM538782"
FALSE	"e"	NA	0	"GSM538783"
FALSE	"e"	NA	0	"GSM538784"
FALSE	"e"	NA	0	"GSM538785"
FALSE	"e"	NA	0	"GSM538786"
FALSE	"e"	NA	0	"GSM538787"
FALSE	"e"	NA	0	"GSM538788"
FALSE	"e"	NA	0	"GSM538789"
FALSE	"e"	NA	0	"GSM538790"
FALSE	"e"	NA	0	"GSM538791"
FALSE	"e"	NA	0	"GSM543929"
FALSE	"e"	NA	0	"GSM543930"
FALSE	"e"	NA	0	"GSM543931"
FALSE	"e"	NA	0	"GSM543932"
FALSE	"e"	NA	0	"GSM543933"
FALSE	"e"	NA	0	"GSM543934"
FALSE	"e"	NA	0	"GSM543935"
FALSE	"e"	NA	0	"GSM543936"
FALSE	"e"	NA	0	"GSM543937"
FALSE	"e"	NA	0	"GSM554221"
FALSE	"e"	NA	0	"GSM554222"
FALSE	"e"	NA	0	"GSM554223"
FALSE	"e"	NA	0	"GSM554224"
FALSE	"e"	NA	0	"GSM554225"
FALSE	"e"	NA	0	"GSM554226"
FALSE	"e"	NA	0	"GSM554231"
FALSE	"e"	NA	0	"GSM554232"
FALSE	"e"	NA	0	"GSM554233"
FALSE	"e"	NA	0	"GSM554235"
FALSE	"e"	NA	0	"GSM554236"
FALSE	"e"	NA	0	"GSM554237"
FALSE	"e"	NA	0	"GSM554238"
FALSE	"e"	NA	0	"GSM561856"
FALSE	"e"	NA	0	"GSM561857"
FALSE	"e"	NA	0	"GSM561858"
FALSE	"e"	NA	0	"GSM561859"
FALSE	"e"	NA	0	"GSM561860"
FALSE	"e"	NA	0	"GSM561861"
FALSE	"e"	NA	0	"GSM561862"
FALSE	"e"	NA	0	"GSM563813"
FALSE	"e"	NA	0	"GSM563814"
FALSE	"e"	NA	0	"GSM563815"
FALSE	"e"	NA	0	"GSM563816"
FALSE	"e"	NA	0	"GSM563817"
FALSE	"e"	NA	0	"GSM563818"
FALSE	"e"	NA	0	"GSM563819"
FALSE	"e"	NA	0	"GSM563820"
FALSE	"e"	NA	0	"GSM563821"
FALSE	"e"	NA	0	"GSM563822"
FALSE	"e"	NA	0	"GSM563823"
FALSE	"e"	NA	0	"GSM563824"
FALSE	"e"	NA	0	"GSM585193"
FALSE	"e"	NA	0	"GSM585194"
FALSE	"e"	NA	0	"GSM585195"
FALSE	"e"	NA	0	"GSM585196"
FALSE	"e"	NA	0	"GSM585198"
FALSE	"e"	NA	0	"GSM591840"
FALSE	"e"	NA	0	"GSM591841"
FALSE	"e"	NA	0	"GSM591842"
FALSE	"e"	NA	0	"GSM591844"
FALSE	"e"	NA	0	"GSM591846"
FALSE	"e"	NA	0	"GSM591847"
FALSE	"e"	NA	0	"GSM591848"
FALSE	"e"	NA	0	"GSM591849"
FALSE	"e"	NA	0	"GSM591850"
FALSE	"e"	NA	0	"GSM591851"
FALSE	"e"	NA	0	"GSM591852"
FALSE	"e"	NA	0	"GSM591853"
FALSE	"e"	NA	0	"GSM591854"
FALSE	"e"	NA	0	"GSM591855"
FALSE	"e"	NA	0	"GSM591856"
FALSE	"e"	NA	0	"GSM596039"
FALSE	"e"	NA	0	"GSM596040"
FALSE	"e"	NA	0	"GSM596041"
FALSE	"e"	NA	0	"GSM596045"
FALSE	"e"	NA	0	"GSM596046"
FALSE	"e"	NA	0	"GSM596047"
FALSE	"e"	NA	0	"GSM601079"
FALSE	"e"	NA	0	"GSM601080"
FALSE	"e"	NA	0	"GSM601081"
FALSE	"e"	NA	0	"GSM601082"
FALSE	"e"	NA	0	"GSM601083"
FALSE	"e"	NA	0	"GSM60823"
FALSE	"e"	NA	0	"GSM60824"
FALSE	"e"	NA	0	"GSM610680"
FALSE	"e"	NA	0	"GSM610681"
FALSE	"e"	NA	0	"GSM610682"
FALSE	"e"	NA	0	"GSM610683"
FALSE	"e"	NA	0	"GSM610684"
FALSE	"e"	NA	0	"GSM610685"
FALSE	"e"	NA	0	"GSM610686"
FALSE	"e"	NA	0	"GSM610687"
FALSE	"e"	NA	0	"GSM610688"
FALSE	"e"	NA	0	"GSM610689"
FALSE	"e"	NA	0	"GSM645858"
FALSE	"e"	NA	0	"GSM645859"
FALSE	"e"	NA	0	"GSM645860"
FALSE	"e"	NA	0	"GSM645861"
FALSE	"e"	NA	0	"GSM645862"
FALSE	"e"	NA	0	"GSM645863"
FALSE	"e"	NA	0	"GSM662913"
FALSE	"e"	NA	0	"GSM662914"
FALSE	"e"	NA	0	"GSM662915"
FALSE	"e"	NA	0	"GSM662916"
FALSE	"e"	NA	0	"GSM662917"
FALSE	"e"	NA	0	"GSM662918"
FALSE	"e"	NA	0	"GSM662919"
FALSE	"e"	NA	0	"GSM662920"
FALSE	"e"	NA	0	"GSM662921"
FALSE	"e"	NA	0	"GSM662922"
FALSE	"e"	NA	0	"GSM667883"
FALSE	"e"	NA	0	"GSM710315"
FALSE	"e"	NA	0	"GSM710316"
FALSE	"e"	NA	0	"GSM710317"
FALSE	"e"	NA	0	"GSM710318"
FALSE	"e"	NA	0	"GSM710319"
FALSE	"e"	NA	0	"GSM710320"
FALSE	"e"	NA	0	"GSM710321"
FALSE	"e"	NA	0	"GSM710322"
FALSE	"e"	NA	0	"GSM710323"
FALSE	"e"	NA	0	"GSM710324"
FALSE	"e"	NA	0	"GSM710325"
FALSE	"e"	NA	0	"GSM710326"
FALSE	"e"	NA	0	"GSM720969"
FALSE	"e"	NA	0	"GSM720970"
FALSE	"e"	NA	0	"GSM720971"
FALSE	"e"	NA	0	"GSM725996"
FALSE	"e"	NA	0	"GSM725997"
FALSE	"e"	NA	0	"GSM725998"
FALSE	"e"	NA	0	"GSM725999"
FALSE	"e"	NA	0	"GSM726000"
FALSE	"e"	NA	0	"GSM726001"
FALSE	"e"	NA	0	"GSM726002"
FALSE	"e"	NA	0	"GSM726003"
FALSE	"e"	NA	0	"GSM726004"
FALSE	"e"	NA	0	"GSM726005"
FALSE	"e"	NA	0	"GSM726006"
FALSE	"e"	NA	0	"GSM727532"
FALSE	"e"	NA	0	"GSM727533"
FALSE	"e"	NA	0	"GSM727534"
FALSE	"e"	NA	0	"GSM776981"
FALSE	"e"	NA	0	"GSM776982"
FALSE	"e"	NA	0	"GSM776983"
FALSE	"e"	NA	0	"GSM776984"
FALSE	"e"	NA	0	"GSM776985"
FALSE	"e"	NA	0	"GSM776986"
FALSE	"e"	NA	0	"GSM776987"
FALSE	"e"	NA	0	"GSM776988"
FALSE	"e"	NA	0	"GSM776989"
FALSE	"e"	NA	0	"GSM776990"
FALSE	"e"	NA	0	"GSM776991"
FALSE	"e"	NA	0	"GSM776992"
FALSE	"e"	NA	0	"GSM776993"
FALSE	"e"	NA	0	"GSM776994"
FALSE	"e"	NA	0	"GSM776995"
FALSE	"e"	NA	0	"GSM777664"
FALSE	"e"	NA	0	"GSM777665"
FALSE	"e"	NA	0	"GSM777668"
FALSE	"e"	NA	0	"GSM777669"
FALSE	"e"	NA	0	"GSM788339"
FALSE	"e"	NA	0	"GSM788340"
FALSE	"e"	NA	0	"GSM788341"
FALSE	"e"	NA	0	"GSM788342"
FALSE	"e"	NA	0	"GSM788343"
FALSE	"e"	NA	0	"GSM788344"
FALSE	"e"	NA	0	"GSM788345"
FALSE	"e"	NA	0	"GSM788346"
FALSE	"e"	NA	0	"GSM788347"
FALSE	"e"	NA	0	"GSM788357"
FALSE	"e"	NA	0	"GSM788358"
FALSE	"e"	NA	0	"GSM788359"
FALSE	"e"	NA	0	"GSM823349"
FALSE	"e"	NA	0	"GSM823350"
FALSE	"e"	NA	0	"GSM823353"
FALSE	"e"	NA	0	"GSM823354"
FALSE	"e"	NA	0	"GSM823355"
FALSE	"e"	NA	0	"GSM823359"
FALSE	"e"	NA	0	"GSM823360"
FALSE	"e"	NA	0	"GSM823882"
FALSE	"e"	NA	0	"GSM823883"
FALSE	"e"	NA	0	"GSM871547"
FALSE	"e"	NA	0	"GSM871548"
FALSE	"e"	NA	0	"GSM871549"
FALSE	"e"	NA	0	"GSM871550"
FALSE	"e"	NA	0	"GSM871551"
FALSE	"e"	NA	0	"GSM871552"
FALSE	"e"	NA	0	"GSM886632"
FALSE	"e"	NA	0	"GSM886633"
FALSE	"e"	NA	0	"GSM886634"
FALSE	"e"	NA	0	"GSM897346"
FALSE	"e"	NA	0	"GSM897347"
FALSE	"e"	NA	0	"GSM897348"
FALSE	"e"	NA	0	"GSM897350"
FALSE	"e"	NA	0	"GSM897351"
FALSE	"e"	NA	0	"GSM897352"
FALSE	"e"	NA	0	"GSM897353"
FALSE	"e"	NA	0	"GSM897354"
FALSE	"e"	NA	0	"GSM897355"
FALSE	"e"	NA	0	"GSM907119"
FALSE	"e"	NA	0	"GSM907120"
FALSE	"e"	NA	0	"GSM950695"
FALSE	"e"	NA	0	"GSM950696"
FALSE	"e"	NA	0	"GSM950698"
FALSE	"e"	NA	0	"GSM950699"
FALSE	"e"	NA	0	"GSM950700"
FALSE	"e"	NA	0	"GSM950704"
FALSE	"e"	NA	0	"GSM950705"
FALSE	"e"	NA	0	"GSM950706"
FALSE	"e"	NA	0	"GSM954981"
FALSE	"e"	NA	0	"GSM954982"
FALSE	"e"	NA	0	"GSM982149"
FALSE	"e"	NA	0	"GSM982150"
FALSE	"e"	NA	0	"GSM982151"
FALSE	"e"	NA	0	"GSM982152"
FALSE	"e"	NA	0	"GSM982153"
FALSE	"e"	NA	0	"GSM982154"
FALSE	"e"	NA	0	"GSM98259"
FALSE	"e"	NA	0	"GSM98261"
FALSE	"e"	NA	0	"GSM98263"
FALSE	"e"	NA	0	"GSM98265"
FALSE	"e"	NA	0	"GSM98267"
FALSE	"e"	NA	0	"GSM98275"
FALSE	"e"	NA	0	"GSM98276"
FALSE	"e"	NA	0	"GSM98277"
FALSE	"e"	NA	0	"GSM98278"
FALSE	"e"	NA	0	"GSM98279"
FALSE	"e"	NA	0	"GSM98280"
FALSE	"e"	NA	0	"GSM98281"
FALSE	"e"	NA	0	"GSM98282"
FALSE	"e"	NA	0	"GSM98283"
FALSE	"e"	NA	0	"GSM98284"
FALSE	"e"	NA	0	"GSM98285"
FALSE	"e"	NA	0	"GSM985323"
FALSE	"e"	NA	0	"GSM985324"
FALSE	"e"	NA	0	"GSM985325"
FALSE	"e"	NA	0	"GSM985326"
FALSE	"e"	NA	0	"GSM985327"
FALSE	"e"	NA	0	"GSM985328"
FALSE	"e"	NA	0	"GSM985329"
FALSE	"e"	NA	0	"GSM985330"
FALSE	"e"	NA	0	"GSM985331"
FALSE	"e"	NA	0	"GSM985332"
FALSE	"e"	NA	0	"GSM985333"
FALSE	"e"	NA	0	"GSM985334"
FALSE	"e"	NA	0	"GSM992833"
FALSE	"e"	NA	0	"GSM992834"
FALSE	"e"	NA	0	"GSM992835"
FALSE	"e"	NA	0	"GSM992836"
FALSE	"e"	NA	0	"GSM992837"
FALSE	"e"	NA	0	"GSM992838"
FALSE	"e"	NA	0	"GSM1331736"
FALSE	"e"	NA	0	"GSM1331737"
FALSE	"e"	NA	0	"GSM1331738"
FALSE	"e"	NA	0	"GSM1331739"
FALSE	"e"	NA	0	"GSM1331741"
FALSE	"e"	NA	0	"GSM1331742"
FALSE	"e"	NA	0	"GSM1331743"
FALSE	"e"	NA	0	"GSM1331744"
FALSE	"e"	NA	0	"GSM1331745"
FALSE	"e"	NA	0	"GSM1331746"
FALSE	"e"	NA	0	"GSM1331747"
FALSE	"e"	NA	0	"GSM1331748"
FALSE	"e"	NA	0	"GSM1331749"
FALSE	"e"	NA	0	"GSM1331750"
FALSE	"e"	NA	0	"GSM307249"
FALSE	"e"	NA	0	"GSM307259"
FALSE	"e"	NA	0	"GSM399864"
FALSE	"e"	NA	0	"GSM554208"
FALSE	"e"	NA	0	"GSM554209"
FALSE	"e"	NA	0	"GSM914169"
FALSE	"e"	NA	0	"GSM914170"
FALSE	"e"	NA	0	"GSM914171"
FALSE	"e"	NA	0	"GSM914172"
FALSE	"e"	NA	0	"GSM914173"
FALSE	"e"	NA	0	"GSM914174"
FALSE	"e"	NA	0	"GSM914175"
FALSE	"e"	NA	0	"GSM914176"
FALSE	"e"	NA	0	"GSM914177"
